"time", "token price", "dai2usdc", "usdc2dai"
1578814866, 1.001307, 1.002143, 0.997041
1578814926, 1.001307, 1.002143, 0.997041
1578814987, 1.001307, 1.002143, 0.997041
1578815048, 1.001307, 1.002143, 0.997041
1578815109, 1.001308, 1.002143, 0.997041
1578815170, 1.001308, 1.002143, 0.997041
1578815230, 1.001308, 1.002143, 0.997041
1578815291, 1.001308, 1.002143, 0.997041
1578815351, 1.001308, 1.002143, 0.997041
1578815412, 1.001308, 1.002143, 0.997041
1578815473, 1.001308, 1.002143, 0.997041
1578815533, 1.001309, 1.002143, 0.997041
1578815593, 1.001309, 1.002143, 0.997041
1578815654, 1.001309, 1.002143, 0.997041
1578815715, 1.001309, 1.002143, 0.997041
1578815775, 1.001309, 1.002143, 0.997041
1578815836, 1.001309, 1.002143, 0.997041
1578815897, 1.001309, 1.002143, 0.997041
1578815957, 1.001309, 1.002143, 0.997041
1578816018, 1.001309, 1.002143, 0.997041
1578816079, 1.001310, 1.002143, 0.997041
1578816139, 1.001310, 1.002143, 0.997041
1578816200, 1.001310, 1.002143, 0.997041
1578816260, 1.001310, 1.002143, 0.997041
1578816321, 1.001310, 1.002143, 0.997041
1578816381, 1.001310, 1.002143, 0.997041
1578816442, 1.001310, 1.002143, 0.997041
1578816502, 1.001310, 1.002143, 0.997041
1578816563, 1.001310, 1.002143, 0.997041
1578816623, 1.001310, 1.002143, 0.997041
1578816684, 1.001311, 1.002143, 0.997041
1578816744, 1.001311, 1.002143, 0.997041
1578816805, 1.001311, 1.002143, 0.997041
1578816865, 1.001311, 1.002143, 0.997041
1578816926, 1.001311, 1.002143, 0.997041
1578816986, 1.001311, 1.002143, 0.997041
1578817047, 1.001311, 1.002143, 0.997041
1578817107, 1.001311, 1.002143, 0.997041
1578817168, 1.001311, 1.002143, 0.997041
1578817228, 1.001311, 1.002143, 0.997041
1578817288, 1.001311, 1.002143, 0.997041
1578817349, 1.001312, 1.002143, 0.997041
1578817409, 1.001312, 1.002143, 0.997041
1578817470, 1.001312, 1.002143, 0.997041
1578817530, 1.001312, 1.002143, 0.997041
1578817591, 1.001312, 1.002143, 0.997041
1578817651, 1.001312, 1.002143, 0.997041
1578817712, 1.001312, 1.002143, 0.997041
1578817772, 1.001312, 1.002143, 0.997041
1578817833, 1.001312, 1.002143, 0.997041
1578817893, 1.001312, 1.002143, 0.997041
1578817954, 1.001312, 1.002143, 0.997041
1578818014, 1.001312, 1.002143, 0.997041
1578818075, 1.001313, 1.002143, 0.997041
1578818135, 1.001313, 1.002143, 0.997041
1578818196, 1.001313, 1.002143, 0.997041
1578818256, 1.001313, 1.002143, 0.997041
1578818316, 1.001313, 1.002143, 0.997041
1578818377, 1.001313, 1.002143, 0.997041
1578818437, 1.001314, 1.002143, 0.997041
1578818498, 1.001314, 1.002143, 0.997041
1578818558, 1.001314, 1.002143, 0.997041
1578818619, 1.001314, 1.002143, 0.997041
1578818679, 1.001314, 1.002143, 0.997041
1578818740, 1.001314, 1.002143, 0.997041
1578818800, 1.001314, 1.002143, 0.997041
1578818861, 1.001314, 1.002143, 0.997041
1578818922, 1.001314, 1.002143, 0.997041
1578818982, 1.001314, 1.002143, 0.997041
1578819043, 1.001314, 1.002143, 0.997041
1578819103, 1.001314, 1.002143, 0.997041
1578819164, 1.001315, 1.002143, 0.997041
1578819225, 1.001315, 1.002143, 0.997041
1578819285, 1.001315, 1.002143, 0.997041
1578819346, 1.001315, 1.002143, 0.997041
1578819406, 1.001315, 1.002143, 0.997041
1578819467, 1.001315, 1.002143, 0.997041
1578819527, 1.001315, 1.002143, 0.997041
1578819588, 1.001315, 1.002143, 0.997041
1578819648, 1.001316, 1.002143, 0.997041
1578819709, 1.001316, 1.002143, 0.997041
1578819769, 1.001316, 1.002143, 0.997041
1578819830, 1.001316, 1.002143, 0.997041
1578819890, 1.001316, 1.002143, 0.997041
1578819951, 1.001316, 1.002143, 0.997041
1578820012, 1.001316, 1.002143, 0.997041
1578820072, 1.001316, 1.002143, 0.997041
1578820133, 1.001316, 1.002143, 0.997041
1578820193, 1.001317, 1.002143, 0.997041
1578820253, 1.001317, 1.002143, 0.997041
1578820314, 1.001317, 1.002143, 0.997041
1578820375, 1.001317, 1.002143, 0.997041
1578820435, 1.001317, 1.002143, 0.997041
1578820496, 1.001317, 1.002143, 0.997041
1578820556, 1.001317, 1.002143, 0.997041
1578820617, 1.001317, 1.002143, 0.997041
1578820678, 1.001317, 1.002143, 0.997041
1578820738, 1.001317, 1.002143, 0.997041
1578820799, 1.001318, 1.002143, 0.997041
1578820859, 1.001318, 1.002061, 0.997123
1578820920, 1.001318, 1.002061, 0.997123
1578820981, 1.001318, 1.002061, 0.997123
1578821041, 1.001318, 1.002061, 0.997123
1578821102, 1.001318, 1.002061, 0.997123
1578821162, 1.001318, 1.002061, 0.997123
1578821223, 1.001318, 1.002061, 0.997123
1578821283, 1.001318, 1.002061, 0.997123
1578821344, 1.001318, 1.002061, 0.997123
1578821404, 1.001319, 1.002061, 0.997123
1578821465, 1.001319, 1.002061, 0.997123
1578821525, 1.001319, 1.002061, 0.997123
1578821585, 1.001319, 1.002061, 0.997123
1578821646, 1.001319, 1.002061, 0.997123
1578821707, 1.001319, 1.002061, 0.997123
1578821767, 1.001319, 1.002061, 0.997123
1578821827, 1.001319, 1.002061, 0.997123
1578821888, 1.001319, 1.002061, 0.997123
1578821948, 1.001320, 1.002061, 0.997123
1578822009, 1.001320, 1.002061, 0.997123
1578822070, 1.001320, 1.002061, 0.997123
1578822130, 1.001320, 1.002061, 0.997123
1578822191, 1.001320, 1.002061, 0.997123
1578822252, 1.001320, 1.002061, 0.997123
1578822312, 1.001320, 1.002061, 0.997123
1578822373, 1.001320, 1.002061, 0.997123
1578822433, 1.001320, 1.002061, 0.997123
1578822494, 1.001321, 1.002061, 0.997123
1578822555, 1.001321, 1.002061, 0.997123
1578822616, 1.001321, 1.002061, 0.997123
1578822676, 1.001321, 1.002061, 0.997123
1578822736, 1.001321, 1.002061, 0.997123
1578822797, 1.001321, 1.002061, 0.997123
1578822858, 1.001321, 1.002061, 0.997123
1578822918, 1.001321, 1.002061, 0.997123
1578822979, 1.001321, 1.002061, 0.997123
1578823039, 1.001321, 1.002061, 0.997123
1578823100, 1.001322, 1.002061, 0.997123
1578823161, 1.001322, 1.002061, 0.997123
1578823222, 1.001322, 1.002061, 0.997123
1578823282, 1.001322, 1.002061, 0.997123
1578823343, 1.001322, 1.002061, 0.997123
1578823404, 1.001322, 1.002061, 0.997123
1578823465, 1.001322, 1.002061, 0.997123
1578823526, 1.001322, 1.002061, 0.997123
1578823587, 1.001323, 1.002061, 0.997123
1578823647, 1.001323, 1.002061, 0.997123
1578823708, 1.001323, 1.002061, 0.997123
1578823768, 1.001323, 1.002061, 0.997123
1578823829, 1.001323, 1.002061, 0.997123
1578823889, 1.001323, 1.002061, 0.997123
1578823951, 1.001323, 1.002061, 0.997123
1578824012, 1.001323, 1.002061, 0.997123
1578824072, 1.001323, 1.002061, 0.997123
1578824133, 1.001323, 1.002061, 0.997123
1578824194, 1.001324, 1.002061, 0.997123
1578824255, 1.001324, 1.002061, 0.997123
1578824315, 1.001324, 1.002061, 0.997123
1578824376, 1.001324, 1.002061, 0.997123
1578824436, 1.001324, 1.002061, 0.997123
1578824497, 1.001324, 1.002061, 0.997123
1578824557, 1.001324, 1.002061, 0.997123
1578824618, 1.001324, 1.002061, 0.997123
1578824678, 1.001324, 1.002061, 0.997123
1578824739, 1.001325, 1.002061, 0.997123
1578824800, 1.001325, 1.002061, 0.997123
1578824860, 1.001325, 1.002061, 0.997123
1578824921, 1.001325, 1.002061, 0.997123
1578824982, 1.001325, 1.002061, 0.997123
1578825042, 1.001325, 1.002061, 0.997123
1578825103, 1.001325, 1.002061, 0.997123
1578825163, 1.001325, 1.002061, 0.997123
1578825224, 1.001326, 1.002061, 0.997123
1578825285, 1.001326, 1.002061, 0.997123
1578825345, 1.001326, 1.002061, 0.997123
1578825406, 1.001326, 1.002061, 0.997123
1578825466, 1.001326, 1.002061, 0.997123
1578825527, 1.001326, 1.002061, 0.997123
1578825587, 1.001326, 1.002061, 0.997123
1578825648, 1.001326, 1.002061, 0.997123
1578825709, 1.001326, 1.002061, 0.997123
1578825769, 1.001326, 1.002061, 0.997123
1578825830, 1.001326, 1.002061, 0.997123
1578825890, 1.001327, 1.002061, 0.997123
1578825951, 1.001327, 1.002061, 0.997123
1578826011, 1.001327, 1.002061, 0.997123
1578826072, 1.001327, 1.002061, 0.997123
1578826132, 1.001327, 1.002061, 0.997123
1578826193, 1.001327, 1.002061, 0.997123
1578826254, 1.001327, 1.002061, 0.997123
1578826314, 1.001327, 1.002061, 0.997123
1578826374, 1.001327, 1.002061, 0.997123
1578826435, 1.001328, 1.002061, 0.997123
1578826495, 1.001328, 1.002061, 0.997123
1578826556, 1.001328, 1.002061, 0.997123
1578826616, 1.001328, 1.002061, 0.997123
1578826677, 1.001328, 1.002061, 0.997123
1578826737, 1.001328, 1.002061, 0.997123
1578826798, 1.001328, 1.002061, 0.997123
1578826858, 1.001328, 1.002061, 0.997123
1578826919, 1.001328, 1.002061, 0.997123
1578826979, 1.001328, 1.002061, 0.997123
1578827040, 1.001329, 1.002061, 0.997123
1578827100, 1.001329, 1.002061, 0.997123
1578827161, 1.001329, 1.002061, 0.997123
1578827221, 1.001329, 1.002061, 0.997123
1578827282, 1.001329, 1.002061, 0.997123
1578827343, 1.001329, 1.002061, 0.997123
1578827403, 1.001329, 1.002061, 0.997123
1578827464, 1.001329, 1.002061, 0.997123
1578827524, 1.001329, 1.002061, 0.997123
1578827585, 1.001330, 1.002061, 0.997123
1578827645, 1.001330, 1.002061, 0.997123
1578827706, 1.001330, 1.002061, 0.997123
1578827766, 1.001330, 1.002061, 0.997123
1578827827, 1.001330, 1.002061, 0.997123
1578827887, 1.001330, 1.002061, 0.997123
1578827948, 1.001330, 1.002061, 0.997123
1578828008, 1.001330, 1.002061, 0.997123
1578828069, 1.001331, 1.002061, 0.997123
1578828129, 1.001331, 1.002061, 0.997123
1578828190, 1.001331, 1.002061, 0.997123
1578828251, 1.001331, 1.002061, 0.997123
1578828311, 1.001331, 1.002061, 0.997123
1578828372, 1.001331, 1.002061, 0.997123
1578828433, 1.001331, 1.002061, 0.997123
1578828493, 1.001331, 1.002061, 0.997123
1578828554, 1.001331, 1.002061, 0.997123
1578828614, 1.001331, 1.002061, 0.997123
1578828675, 1.001332, 1.002061, 0.997123
1578828736, 1.001332, 1.002061, 0.997123
1578828796, 1.001332, 1.002061, 0.997123
1578828857, 1.001332, 1.002061, 0.997123
1578828917, 1.001332, 1.002061, 0.997123
1578828978, 1.001332, 1.002061, 0.997123
1578829038, 1.001332, 1.002061, 0.997123
1578829099, 1.001332, 1.002061, 0.997123
1578829159, 1.001332, 1.002061, 0.997123
1578829220, 1.001332, 1.002061, 0.997123
1578829281, 1.001332, 1.002061, 0.997123
1578829341, 1.001333, 1.002061, 0.997123
1578829402, 1.001333, 1.002061, 0.997123
1578829463, 1.001333, 1.002061, 0.997123
1578829524, 1.001333, 1.002061, 0.997123
1578829584, 1.001333, 1.002061, 0.997123
1578829645, 1.001333, 1.002061, 0.997123
1578829705, 1.001333, 1.002061, 0.997123
1578829766, 1.001333, 1.002061, 0.997123
1578829826, 1.001333, 1.002061, 0.997123
1578829887, 1.001333, 1.002061, 0.997123
1578829947, 1.001334, 1.002061, 0.997123
1578830008, 1.001334, 1.002061, 0.997123
1578830069, 1.001334, 1.002061, 0.997123
1578830129, 1.001334, 1.002061, 0.997123
1578830190, 1.001334, 1.002061, 0.997123
1578830251, 1.001334, 1.002061, 0.997123
1578830311, 1.001334, 1.002061, 0.997123
1578830372, 1.001334, 1.002061, 0.997123
1578830432, 1.001335, 1.002061, 0.997123
1578830493, 1.001335, 1.002061, 0.997123
1578830553, 1.001335, 1.002061, 0.997123
1578830614, 1.001335, 1.002061, 0.997123
1578830674, 1.001335, 1.002061, 0.997123
1578830735, 1.001335, 1.002061, 0.997123
1578830795, 1.001335, 1.002061, 0.997123
1578830856, 1.001335, 1.002061, 0.997123
1578830916, 1.001335, 1.002061, 0.997123
1578830976, 1.001336, 1.002061, 0.997123
1578831037, 1.001336, 1.002061, 0.997123
1578831097, 1.001336, 1.002061, 0.997123
1578831158, 1.001336, 1.002061, 0.997123
1578831186, 1.001336, 1.002061, 0.997123
1578831247, 1.001336, 1.002061, 0.997123
1578831307, 1.001336, 1.002061, 0.997123
1578831368, 1.001336, 1.002061, 0.997123
1578831428, 1.001336, 1.002061, 0.997123
1578831488, 1.001336, 1.002061, 0.997123
1578831549, 1.001337, 1.002061, 0.997123
1578831609, 1.001337, 1.002061, 0.997123
1578831670, 1.001337, 1.002061, 0.997123
1578831730, 1.001337, 1.002061, 0.997123
1578831791, 1.001337, 1.002061, 0.997123
1578831852, 1.001337, 1.002061, 0.997123
1578831912, 1.001337, 1.002061, 0.997123
1578831973, 1.001337, 1.002061, 0.997123
1578832033, 1.001337, 1.002061, 0.997123
1578832093, 1.001338, 1.002061, 0.997123
1578832154, 1.001338, 1.002061, 0.997123
1578832214, 1.001338, 1.002061, 0.997123
1578832275, 1.001338, 1.002061, 0.997123
1578832335, 1.001338, 1.002061, 0.997123
1578832396, 1.001338, 1.002061, 0.997123
1578832456, 1.001338, 1.002061, 0.997123
1578832517, 1.001338, 1.002061, 0.997123
1578832577, 1.001338, 1.002061, 0.997123
1578832638, 1.001338, 1.002061, 0.997123
1578832699, 1.001338, 1.002061, 0.997123
1578832759, 1.001339, 1.002061, 0.997123
1578832820, 1.001339, 1.002061, 0.997123
1578832880, 1.001339, 1.002061, 0.997123
1578832941, 1.001339, 1.002061, 0.997123
1578833002, 1.001339, 1.002061, 0.997123
1578833062, 1.001339, 1.002061, 0.997123
1578833123, 1.001339, 1.002061, 0.997123
1578833183, 1.001339, 1.002061, 0.997123
1578833244, 1.001340, 1.002061, 0.997123
1578833304, 1.001340, 1.002061, 0.997123
1578833365, 1.001340, 1.002061, 0.997123
1578833425, 1.001340, 1.002061, 0.997123
1578833486, 1.001340, 1.002061, 0.997123
1578833547, 1.001340, 1.002061, 0.997123
1578833607, 1.001340, 1.002061, 0.997123
1578833668, 1.001340, 1.002061, 0.997123
1578833728, 1.001340, 1.002061, 0.997123
1578833789, 1.001340, 1.002061, 0.997123
1578833849, 1.001340, 1.002061, 0.997123
1578833910, 1.001341, 1.002061, 0.997123
1578833971, 1.001341, 1.002061, 0.997123
1578834031, 1.001341, 1.002061, 0.997123
1578834092, 1.001341, 1.002061, 0.997123
1578834152, 1.001341, 1.002061, 0.997123
1578834213, 1.001341, 1.002061, 0.997123
1578834274, 1.001385, 1.000014, 0.999165
1578834334, 1.001385, 1.000014, 0.999165
1578834395, 1.001386, 1.000014, 0.999165
1578834456, 1.001386, 1.000014, 0.999165
1578834516, 1.001386, 1.000014, 0.999165
1578834577, 1.001386, 1.000014, 0.999165
1578834637, 1.001386, 1.000014, 0.999165
1578834698, 1.001386, 1.000014, 0.999165
1578834758, 1.001386, 1.000014, 0.999165
1578834819, 1.001386, 1.000014, 0.999165
1578834879, 1.001386, 1.000014, 0.999165
1578834940, 1.001387, 1.000014, 0.999165
1578835000, 1.001387, 1.000014, 0.999165
1578835061, 1.001387, 1.000014, 0.999165
1578835121, 1.001387, 1.000014, 0.999165
1578835182, 1.001387, 1.000014, 0.999165
1578835243, 1.001387, 1.000014, 0.999165
1578835303, 1.001387, 1.000014, 0.999165
1578835363, 1.001387, 1.000014, 0.999165
1578835424, 1.001387, 1.000014, 0.999165
1578835485, 1.001387, 1.000014, 0.999165
1578835545, 1.001388, 1.000014, 0.999165
1578835606, 1.001388, 1.000014, 0.999165
1578835667, 1.001388, 1.000014, 0.999165
1578835727, 1.001388, 1.000014, 0.999165
1578835788, 1.001388, 1.000014, 0.999165
1578835848, 1.001388, 1.000014, 0.999165
1578835909, 1.001388, 1.000014, 0.999165
1578835969, 1.001389, 1.000014, 0.999165
1578836030, 1.001389, 1.000005, 0.999174
1578836090, 1.001389, 1.000005, 0.999174
1578836151, 1.001389, 1.000005, 0.999174
1578836211, 1.001389, 1.000005, 0.999174
1578836272, 1.001389, 1.000005, 0.999174
1578836333, 1.001389, 1.000005, 0.999174
1578836393, 1.001389, 1.000005, 0.999174
1578836454, 1.001389, 1.000005, 0.999174
1578836514, 1.001390, 1.000005, 0.999174
1578836575, 1.001390, 1.000005, 0.999174
1578836635, 1.001390, 1.000005, 0.999174
1578836696, 1.001390, 1.000005, 0.999174
1578836756, 1.001390, 1.000005, 0.999174
1578836817, 1.001390, 1.000005, 0.999174
1578836878, 1.001390, 1.000005, 0.999174
1578836938, 1.001390, 1.000005, 0.999174
1578836999, 1.001391, 1.000005, 0.999174
1578837059, 1.001391, 1.000005, 0.999174
1578837120, 1.001391, 1.000005, 0.999174
1578837181, 1.001391, 1.000005, 0.999174
1578837241, 1.001391, 1.000005, 0.999174
1578837302, 1.001391, 1.000005, 0.999174
1578837362, 1.001391, 1.000005, 0.999174
1578837423, 1.001391, 1.000005, 0.999174
1578837484, 1.001391, 1.000005, 0.999174
1578837544, 1.001391, 1.000005, 0.999174
1578837605, 1.001391, 1.000005, 0.999174
1578837666, 1.001392, 1.000005, 0.999174
1578837727, 1.001392, 1.000005, 0.999174
1578837788, 1.001392, 1.000005, 0.999174
1578837849, 1.001392, 1.000005, 0.999174
1578837909, 1.001392, 1.000005, 0.999174
1578837970, 1.001392, 1.000005, 0.999174
1578838030, 1.001392, 1.000005, 0.999174
1578838091, 1.001392, 1.000005, 0.999174
1578838152, 1.001392, 1.000005, 0.999174
1578838212, 1.001393, 1.000005, 0.999174
1578838273, 1.001393, 1.000005, 0.999174
1578838334, 1.001393, 1.000005, 0.999174
1578838395, 1.001393, 1.000005, 0.999174
1578838455, 1.001393, 1.000005, 0.999174
1578838516, 1.001393, 1.000005, 0.999174
1578838576, 1.001393, 1.000005, 0.999174
1578838637, 1.001393, 1.000005, 0.999174
1578838697, 1.001393, 1.000005, 0.999174
1578838758, 1.001394, 1.000005, 0.999174
1578838818, 1.001394, 1.000005, 0.999174
1578838879, 1.001394, 1.000005, 0.999174
1578838939, 1.001394, 1.000005, 0.999174
1578839000, 1.001394, 1.000005, 0.999174
1578839060, 1.001394, 1.000005, 0.999174
1578839121, 1.001394, 1.000005, 0.999174
1578839181, 1.001394, 1.000005, 0.999174
1578839242, 1.001394, 1.000005, 0.999174
1578839302, 1.001395, 1.000005, 0.999174
1578839363, 1.001395, 1.000005, 0.999174
1578839423, 1.001395, 1.000005, 0.999174
1578839484, 1.001395, 1.000005, 0.999174
1578839544, 1.001395, 1.000005, 0.999174
1578839605, 1.001395, 1.000005, 0.999174
1578839665, 1.001395, 1.000005, 0.999174
1578839726, 1.001396, 1.000005, 0.999174
1578839786, 1.001396, 1.000005, 0.999174
1578839847, 1.001396, 1.000005, 0.999174
1578839907, 1.001396, 1.000005, 0.999174
1578839968, 1.001396, 1.000005, 0.999174
1578840028, 1.001396, 1.000005, 0.999174
1578840089, 1.001396, 1.000005, 0.999174
1578840149, 1.001396, 1.000005, 0.999174
1578840210, 1.001396, 1.000005, 0.999174
1578840270, 1.001397, 1.000005, 0.999174
1578840331, 1.001397, 1.000005, 0.999174
1578840391, 1.001397, 1.000005, 0.999174
1578840451, 1.001397, 1.000005, 0.999174
1578840512, 1.001397, 1.000005, 0.999174
1578840573, 1.001397, 1.000005, 0.999174
1578840633, 1.001397, 1.000005, 0.999174
1578840693, 1.001397, 1.000005, 0.999174
1578840754, 1.001397, 1.000005, 0.999174
1578840814, 1.001398, 1.000005, 0.999174
1578840875, 1.001398, 1.000005, 0.999174
1578840973, 1.001398, 1.000005, 0.999174
1578841033, 1.001398, 1.000005, 0.999174
1578841094, 1.001398, 1.000005, 0.999174
1578841192, 1.001398, 1.000005, 0.999174
1578841253, 1.001398, 1.000005, 0.999174
1578841313, 1.001398, 1.000005, 0.999174
1578841374, 1.001398, 1.000005, 0.999174
1578841470, 1.001398, 1.000005, 0.999174
1578841530, 1.001398, 1.000005, 0.999174
1578841590, 1.001398, 1.000005, 0.999174
1578841730, 1.001399, 1.000005, 0.999174
1578841791, 1.001399, 1.000005, 0.999174
1578841851, 1.001399, 1.000005, 0.999174
1578841959, 1.001400, 1.000005, 0.999174
1578842020, 1.001400, 1.000005, 0.999174
1578842080, 1.001399, 1.000005, 0.999174
1578842141, 1.001400, 1.000005, 0.999174
1578842201, 1.001400, 1.000005, 0.999174
1578842262, 1.001401, 1.000005, 0.999174
1578842323, 1.001401, 1.000005, 0.999174
1578842384, 1.001400, 1.000005, 0.999174
1578842444, 1.001401, 1.000005, 0.999174
1578842507, 1.001401, 1.000005, 0.999174
1578842567, 1.001401, 1.000005, 0.999174
1578842628, 1.001401, 1.000005, 0.999174
1578842688, 1.001402, 1.000005, 0.999174
1578842749, 1.001402, 1.000005, 0.999174
1578842809, 1.001401, 1.000005, 0.999174
1578842870, 1.001401, 1.000005, 0.999174
1578842930, 1.001401, 1.000005, 0.999174
1578842991, 1.001402, 0.999991, 0.999187
1578843051, 1.001402, 0.999991, 0.999187
1578843112, 1.001402, 0.999991, 0.999187
1578843172, 1.001402, 0.999991, 0.999187
1578843233, 1.001402, 0.999991, 0.999187
1578843294, 1.001402, 0.999991, 0.999187
1578843354, 1.001402, 0.999991, 0.999187
1578843415, 1.001402, 0.999991, 0.999187
1578843475, 1.001402, 0.999991, 0.999187
1578843536, 1.001403, 0.999991, 0.999187
1578843596, 1.001403, 0.999991, 0.999187
1578843657, 1.001403, 0.999991, 0.999187
1578843717, 1.001403, 0.999991, 0.999187
1578843778, 1.001403, 0.999991, 0.999187
1578843852, 1.001403, 0.999991, 0.999187
1578843913, 1.001403, 0.999991, 0.999187
1578843974, 1.001403, 0.999991, 0.999187
1578844055, 1.001403, 0.999991, 0.999187
1578844115, 1.001403, 0.999991, 0.999187
1578844176, 1.001404, 0.999991, 0.999187
1578844237, 1.001404, 0.999991, 0.999187
1578844298, 1.001404, 0.999991, 0.999187
1578844358, 1.001404, 0.999991, 0.999187
1578844419, 1.001404, 0.999991, 0.999187
1578844479, 1.001404, 0.999991, 0.999187
1578844539, 1.001404, 0.999991, 0.999187
1578844613, 1.001404, 0.999991, 0.999187
1578844673, 1.001404, 0.999991, 0.999187
1578844734, 1.001404, 0.999991, 0.999187
1578844795, 1.001404, 0.999991, 0.999187
1578844856, 1.001405, 0.999991, 0.999187
1578844917, 1.001404, 0.999991, 0.999187
1578844977, 1.001405, 0.999991, 0.999187
1578845039, 1.001406, 0.999991, 0.999187
1578845100, 1.001406, 0.999991, 0.999187
1578845160, 1.001406, 0.999991, 0.999187
1578845221, 1.001406, 0.999991, 0.999187
1578845281, 1.001406, 0.999991, 0.999187
1578845342, 1.001406, 0.999991, 0.999187
1578845402, 1.001406, 0.999991, 0.999187
1578845463, 1.001406, 0.999991, 0.999187
1578845523, 1.001406, 0.999991, 0.999187
1578845584, 1.001406, 0.999991, 0.999187
1578845644, 1.001407, 0.999991, 0.999187
1578845705, 1.001407, 0.999991, 0.999187
1578845765, 1.001407, 0.999991, 0.999187
1578845826, 1.001407, 0.999991, 0.999187
1578845886, 1.001407, 0.999991, 0.999187
1578845947, 1.001407, 0.999991, 0.999187
1578846007, 1.001407, 0.999991, 0.999187
1578846068, 1.001407, 0.999991, 0.999187
1578846128, 1.001407, 0.999991, 0.999187
1578846188, 1.001408, 0.999991, 0.999187
1578846249, 1.001408, 0.999991, 0.999187
1578846310, 1.001446, 1.001702, 0.997481
1578846370, 1.001446, 1.001702, 0.997481
1578846431, 1.001446, 1.001702, 0.997481
1578846491, 1.001446, 1.001702, 0.997481
1578846552, 1.001446, 1.001702, 0.997481
1578846612, 1.001446, 1.001702, 0.997481
1578846673, 1.001447, 1.001702, 0.997481
1578846733, 1.001447, 1.001702, 0.997481
1578846794, 1.001447, 1.001702, 0.997481
1578846854, 1.001447, 1.001702, 0.997481
1578846915, 1.001447, 1.001702, 0.997481
1578846975, 1.001447, 1.001702, 0.997481
1578847036, 1.001447, 1.001702, 0.997481
1578847097, 1.001447, 1.001702, 0.997481
1578847157, 1.001447, 1.001702, 0.997481
1578847218, 1.001448, 1.001702, 0.997481
1578847278, 1.001448, 1.001702, 0.997481
1578847339, 1.001448, 1.001702, 0.997481
1578847399, 1.001448, 1.001702, 0.997481
1578847460, 1.001448, 1.001702, 0.997481
1578847521, 1.001448, 1.001702, 0.997481
1578847581, 1.001448, 1.001702, 0.997481
1578847642, 1.001448, 1.001702, 0.997481
1578847702, 1.001448, 1.001702, 0.997481
1578847763, 1.001448, 1.001702, 0.997481
1578847823, 1.001449, 1.001702, 0.997481
1578847884, 1.001449, 1.001702, 0.997481
1578847944, 1.001449, 1.001702, 0.997481
1578848005, 1.001449, 1.001702, 0.997481
1578848065, 1.001449, 1.001702, 0.997481
1578848126, 1.001449, 1.001702, 0.997481
1578848187, 1.001449, 1.001702, 0.997481
1578848247, 1.001449, 1.001702, 0.997481
1578848308, 1.001449, 1.001702, 0.997481
1578848368, 1.001449, 1.001702, 0.997481
1578848429, 1.001450, 1.001702, 0.997481
1578848490, 1.001450, 1.001702, 0.997481
1578848550, 1.001450, 1.001702, 0.997481
1578848611, 1.001450, 1.001702, 0.997481
1578848672, 1.001450, 1.001702, 0.997481
1578848732, 1.001450, 1.001702, 0.997481
1578848793, 1.001450, 1.001702, 0.997481
1578848853, 1.001450, 1.001702, 0.997481
1578848914, 1.001450, 1.001702, 0.997481
1578848974, 1.001450, 1.001702, 0.997481
1578849035, 1.001450, 1.001702, 0.997481
1578849095, 1.001450, 1.001702, 0.997481
1578849156, 1.001451, 1.001702, 0.997481
1578849217, 1.001451, 1.001702, 0.997481
1578849278, 1.001451, 1.001702, 0.997481
1578849338, 1.001451, 1.001702, 0.997481
1578849399, 1.001451, 1.001702, 0.997481
1578849459, 1.001451, 1.001702, 0.997481
1578849520, 1.001451, 1.001702, 0.997481
1578849580, 1.001451, 1.001702, 0.997481
1578849641, 1.001451, 1.001702, 0.997481
1578849701, 1.001451, 1.001702, 0.997481
1578849762, 1.001452, 1.001702, 0.997481
1578849822, 1.001452, 1.001702, 0.997481
1578849883, 1.001452, 1.001702, 0.997481
1578849943, 1.001452, 1.001702, 0.997481
1578850004, 1.001452, 1.001702, 0.997481
1578850064, 1.001452, 1.001702, 0.997481
1578850125, 1.001452, 1.001702, 0.997481
1578850186, 1.001452, 1.001702, 0.997481
1578850247, 1.001453, 1.001702, 0.997481
1578850307, 1.001453, 1.001702, 0.997481
1578850368, 1.001453, 1.001702, 0.997481
1578850428, 1.001453, 1.001702, 0.997481
1578850489, 1.001453, 1.001702, 0.997481
1578850550, 1.001453, 1.001702, 0.997481
1578850610, 1.001453, 1.001702, 0.997481
1578850671, 1.001453, 1.001702, 0.997481
1578850731, 1.001453, 1.001702, 0.997481
1578850792, 1.001454, 1.001702, 0.997481
1578850852, 1.001454, 1.001702, 0.997481
1578850913, 1.001454, 1.001702, 0.997481
1578850973, 1.001454, 1.001702, 0.997481
1578851034, 1.001454, 1.001702, 0.997481
1578851094, 1.001454, 1.001702, 0.997481
1578851155, 1.001454, 1.001702, 0.997481
1578851215, 1.001454, 1.001702, 0.997481
1578851276, 1.001454, 1.001702, 0.997481
1578851336, 1.001454, 1.001702, 0.997481
1578851397, 1.001455, 1.001702, 0.997481
1578851457, 1.001455, 1.001702, 0.997481
1578851518, 1.001455, 1.001702, 0.997481
1578851578, 1.001455, 1.001702, 0.997481
1578851639, 1.001497, 1.004948, 0.994256
1578851699, 1.001497, 1.004948, 0.994256
1578851760, 1.001497, 1.004948, 0.994256
1578851821, 1.001497, 1.004948, 0.994256
